tweet,sentiment
ڕێک دڵم پارچە پارچە بوو هەستەکەم جەرگی خۆمەو ئەو حاڵەتەی بەسەر هاتووە تێناگەم تاکەی دایک و باوک هەست بە مناڵەکانیان ناکەن ئەو عوقدەیەی کە بە مناڵی لای خۆیان دروستبوە خەریکن داخەکەی بە مناڵەکانیان ئەڕژن خۆزگە خەمی گەورەی هەموومان پەروەردە بوایە نەک هەر گەورەکردن و بەڕێکردنیان💔,negative
هەر کێ ببینم تویت لەسەر بەڕازیل بکات ڕێک بلۆکی ئەکەم🥰💔,negative
تۆزێکی کەش بە خۆیا هەڵایە کەمی وتوە توخوا ، کچەکەی ئاموون ئڵێی ئەم خەلکە لەسەر سکی ئەو دایشتون 💀,negative
تاکە شت کە ژیانی زۆربەمانی تێکداوە.. دڵ سافی و سادەی خۆمانە.😏,negative
جا بۆ ڕاست خاڵت تێک دەچێ😁,negative
جومعە خۆی لە خۆیا ناخۆش و شوومە ئینجا بەرازیلیش دەرکرێ 👍🏽,negative
ئەمە کەنشک خۆمان بو واسە یەک ڕۆژ لێت گەورا تر وێت کەچەلو ئەکا😕😂,negative
ئەڵێن کوردیش گوێ لە پۆدکاست ناگرن! زۆر ناخۆشە ئەم جۆرە قسەکردنانە بە دوو وشەو لەتێک🙃,negative
ئەمن 1 مانگ ئەوەل اتاقەکەم خالیو.کەس زاتی نەو بێتە هاوئۆتاقم 😂🥀,negative
کوشتیان و ناشتیان وەکوو ئەوە هەرگیز نەبووبێ💔,negative
باشە چاوی مۆر بوونی نییە ئەگینا ئەویش ئەبووە مەوزوع😂,negative
کارمان بە تۆ نیە😂 خۆشەویستی کێی؟ ئەو سەگت پێوە دەنێ😂😂,negative
تاکە هۆکار کە پێم ناخۆش بوو ئەو برادەرانە دۆڕان دڵی ئەم پیاوە شکا 💔,negative
ئاخ چەن ناخۆشە تەنیایی و بێدەسەڵاتی😔😔😔,negative
بەداخەوە ڕاهێنەر نەیهێشت بە دەرونێکی باش دواین مۆندیالی خۆی بکات 💔 .,negative
چ نینە دێ چێبیت… تەمەنێ مە هەمی چو ئەڤ چێبونا نەفرەتی چێنەبوو💔🥺,negative
کۆتا پۆست نیە بەردەوامین ئێستا دانیشم تا سبەی باسی دڵتەنگی خۆم بکەم بۆتان وەسف ناکرێ ، بەس هەتا ئەم کوڕە شەق لەتۆپ بدات لەپشتیم بەس تا ماوەیەک ئەوەستین لەپۆستکردن بزانین چی ڕوئەدات ..💔,negative
هههههه وتویانە خۆئەو هەربلۆکمان ناکات بائیمە بیکەین منیش زۆر کەس بلۆکیانکردوم و ناشزانم لەسەر چیە😂,negative
مۆندیال فرۆشراوە ❌ مۆندیال کڕدراوە ✅ ئەرجەنتین وڵاتێکی هەژارنشینە بۆیە جێگەی تەقەبول نیە لای ئەقڵی کەس کە بتوانێ مۆندیال لە بکڕێ لە حزوری ئەو هەموو دەوڵەتە ئەوروپی و ئەمریکیە ئیتر ئەڵێن فرۆشراوە، بەکێ؟ نازانین خخخخ,negative
تاتاکاهێ ئەخە دوایە نەچی بابت بێنی بڵەی لێی داوم 😈,negative
“اینجوری برات نمیرە بالا” یان شکستی پرۆژەی نەتەوەسازیی فارس ✍ داود عوسمانزادە,negative
هەر ئەوەیان گەرەکە فارسی تڕن ئەگەر جەماعەتیش پێیان ناخۆش نەبێت و نەڵێن جنێومان بە فارس داوە😂,negative
ترسام ئەو هەموو خۆ تێک یانەم بەزایە چوبێ😂😂😂 چاوەڕێم🙂,negative
دەمێ ژیان لبەر تە تەنگ دبیت هاریکاریا کەسەکێ بکە توو نە نیاسی 😌💙,negative
اتی کڕین و دەرخواردانی ژەهرەکە بە مێردەکەی پەشیمان ئەبێتەوە دواتر لەو سەردەمە کە پاپا و کڵێسا لە ڕۆما لوتکەیا بوو بڕیاری لە سێدارەدانی بۆ دەرچوو، بەداخەوە کە ئەم شێرەژنە هەمیشە بەجێی هێشتین و ڕۆحی پاکی بەرەو ئاسمان فڕی 🦦,negative
🤦‍♀️هەر چێ جوانە وەی بووق بووقانە ئاخر دەنە کوشت,negative
هەوەڵ من ئەو کەسە بەجاش خۆفرۆش خائین ماڵوێران خۆلی پسەر دەزانم کە دژی ناسیونالیزمی کورد بیت ، هەر بیروو باوەڕێک بۆ سەر بەستی کورد نەبوو بە کاری سێ قڕان نایە ، ئەو بیروو باوەڕەی کە تۆی بەڕێز وەدوای کەوتووی بۆ کورد بە کەلک نایە ، من پێم وایە، ئەمانەی کە تۆ نووسیوتن ک ن ک ک ج ک 👇🏾,negative
ئاگات لێ بی دل ناخۆشی لەدووە 😂🦦,negative
ئەژداو ئاباوت بسووتێ ڕاهێنەر ئەگەر تەبدیلەکانت نەبایە ئەمە وەزع ئێمەی تیابووین 😭😭😭,negative
بەس بومن وێ کچا خەلکی دا بکوژم هندە دهێمه ڕەزیلکرن سەرا وێ🙂😂💔,negative
چییییی شتی وا بەسەر خۆت نەهێنی ئەوجار نەجاتیت نایە لە دەستیان 😂😂,negative
نا برا من ئەو خەڵکە نیم بە تویت دەفع بم تا تەواو نەبێ مۆندیال لای نابەم😔,negative
ماڵت ئاوابێ کاک هەڵات بەم کاتە ئەمە چی بوو 😂😂😂,negative
بە هەرچەنێ کریبێتمانەوە ئەلموهیم پارەمان پێیەو غەڵەت ئەکەین😂,negative
ئەگەر ئێوە کە ئەمڕۆ لەسەر شەقامن، کوردستان ڕزگار نەکەن، منداڵەکانتان کوردستانیان پێ ڕزگار ناکرێ، لەبەر ئەوەی... ⬇↙⬇↘⤵,negative
ڕەقەم. نی بە زۆر. هاتوی. خۆت کەیتە. ڕەقەموو. ئەکانتئ فەیک. هاتوی. هیچت پێناکرئ. حەیاتم. هەر کاتئ بویتە. ڕەقەم ئەوکاتە. وەرەوە. 😂,negative
کێشەکە ئەوەنیە ئەو شتە حەنتیکانە پۆست دەکەن کێشەکە ئەوەیە کە خەلکەکە کۆمێنت دەکا هەمووی وەک مەرە هێرە یەک کەس تێناگا مەسەلە چیە و خۆیان ئەکەنە مەوزوعەوە😂,negative
ئەرێ، سۆرانیم هەر خاس نیە فرە نازانم😅🤏,negative
ئەمانە کوردانی زازان بە ئاڵای کوردستانەوە مردووەکانیان دەنێژن ❤️☀️💚,negative
مردمم 😂😭 ئەو کەرە کێیە ؟ هەمووی یەهودین؟ دیارە ئیسلام دەڵێت دژی جولەکە بە جێلە زەلام دوایێ لەوە خۆشتر نەیمار و مێسی دەبینم😍,negative
ههههههه ما هه ڕدوک نه ئێکن🤣🤣🤣,negative
داخی ئەوەیە منیش کەئابە لێی داوم🥲,negative
دەرگەهی دلێ چو کەسان نەقوتە ئەگەر هزر دپاراستنا وی دلی نەکەی💙!,negative
ئەم بێشرەفە وابزانم تەواوی توییتری کوردی بلاک کردوە🤣,negative
یەکەمین سەرکەوتوو بۆ قۆناغی 8🇳🇱 🇺🇲💔بای بای بۆ دەرەوە پاش پێشکەش کردنی ئاستێکی باش,negative
نا گیان داوای لێبوردنی چی بە ڕۆحەکی ڕیازی وەریدەگرم🙂💜 هەرخۆی ئەمنیش دوعای دەکەم ئەرجەنتین دەرکرێ و نازناو نەبا🤓,negative
جا ئەگەر بتوانن شتی وا بکەن ئەبێ کورد نەبن 🤷🏻‍♂️,negative
لە یاری نازانن و لوتی خۆیان تێوەرداوە🥲,negative
ڕاپۆرتێکی ناخ هەژێن لەسەر ڕاستییەکی تاڵ! 🔞,negative
زۆر درەنگ هاتووی گیانە،ئاغاو ماغا دەیان ساڵە نەماون 🤣🤣جەنابی ئەنکیدۆیانوس,negative
بەلە دەزانم بو ڤیدیۆەکە بەلام بو ئەوە کە هاوسەرەکەی کردیە دەرەو ئەگر وا بە زۆر خاسە 😁,negative
ئای لۆمەچی تووشی چ شەڕێکت کردووم و بۆ خۆت هەڵاتی 😁😁 شەر بێ وای نەخۆی,negative
بەرازیڵ دۆڕا😂خوا ڕەحم بە ئەرجەنتین کات سیقە نەماوە😂,negative
🔴 بالافرێن ترکیێ چیایێ ئاسۆس بۆردۆمان کر؛ دو وەلاتی شەهید کەتن 🔻 بالافرێن ترکیێ ئیرۆ چیایێ ئاسۆس یێ ل باژارۆکێ ماوەتێ بۆردۆمان کر و ب وێ سەدەمێ دو وەلاتی شەهید کەتن و سی ژی بریندار بوونە، یێک ژی وەندایە.. #دارکامازی,negative
ئەبێ زۆر زۆر سوپاسی تیمی یەکێتی لە حکومەت بکرێ، کە ئەم دوو مانگە بایکۆتی هەموو کۆبوونەوە و شاندی بەغدایان کردوە، بەوە دەرکەوت کە لە هیچ دەستکەوتێکی سەرکەووتووی حکوومەتدا هیچ پشکێکیان نیە و لە سەدا سەد بێبەشن لە هەر دەستکەوتێ کە لەو ماوەیەدا بەدەستهاتوە و نوقتە سەری دێڕ😀,negative
بریا بکرایە تۆزێ لە ئازارەکەی کەم کەمەوە،.. هەرچیم لەدەست بهاتایە ئەمکرد 💔,negative
من خۆم هەڵیان ئەستینم وازم هیناوە ئیستا لە ڕووم 💔😂,negative
لەبەر ئەم ناوچاو تاڵە! دەی قەینا لەبەر خزمانی چەمچەماڵ😁😍,negative
وەڵا دەی مەهاباد تاران چ کوسشێعرێکە😂😂,negative
وەڵا ئەم. چاو بچوکانە دنیا ئەخۆن😂😂,negative
کا ڕوحا دیکلێت فڕەنسی؟ مری یە! بەس جەماعەتێت مۆامرێ قولون ئینا من 🫠,negative
تویتم کرد😂😂یاریشیان تئکەڵی دین کردبوو دۆراشن,negative
وامزانی ئەڵێی شایەنی گوێگرتن نەماوە و کانسڵ کراوە😭😭😭,negative
دەی باش بێ هەڵوێست نیە، بەڵام هەر تەنیا جارێک بڵێ لەگەڵتانم خەڵکی کوردستان، هەر بە کوخەیک ، هەر ئەوەش قەبوڵمانە☹️,negative
کوڕە تۆ چیت ئاخر چۆن نەتخۆم😍😂,negative
😂😂😂😂😂دەترسم وەڕێ کەوین لەسەر مەرزێ بڵێی کاکە ناوناسم ئێوە کێن,negative
لەخۆرا بو مگڕ بە تۆ ێە😔☝️,negative
ئەرجەنتین بیباتەوە هەموو جۆرەکانی جەڵدە لێم ئەیا 💔,negative
نازانم کەی ئومەتی موسڵمانان لە خەو هەڵدەستێت نازانم موسڵمانان کەی یارمەتی یەکتر دەدەن 🥺,negative
دەمهەوێ خەبەرێکی ناخۆشت پێ بدەم، بونەتە 3😂,negative
ئێ کاکە فریای ئەم هەمووە ناکەوین وەڵا ئەوەنە زۆر بوونە تاقەتمان لێی نەماوە جاران بەس ڤانە بوو ئێستا سەتا 50 ی کوردە 😐,negative
خوە ڕوژێت دەوام نەبت ژی و ئەز نەچم دەوامێ ژی طەلەبێت من لهێڤیا منن🥹♥️ دەرسا وان یا مفضل هەمی دەما زانسته😭🙌🏻,negative
2023 چواردە ڕۆژی ماوە و هیچیشم دیار نیە 😀وەت زە هێل یا ئیخوان,negative
کورە ماوە ئەڵین بەزەخمی یەتەوە 💔😂,negative
هەموو ترسەکانم بوونە ڕاستی شتێک نەماوە لە 2023ا لەدەستی بەم 🙃,negative
🐸چەتیوو دڵت بو ئەو تشتە نەبوو.! نچ نچنچنچ,negative
بەداخەوەم بۆ خۆمان کە تام لەژیان ناکەین نەک مانگی 12 🥺🥺,negative
ئەوە چییە ئەو مەیموونە 😂😂😂 بیرت نەچێ جلوبەرگی کوردی بە سەی وا گڵاو نابێ هیچییان نییە بۆخۆیان نە زمان نە جلوبەرگ نە کلتوور نە دابونەریت نەتەوەیەکی دز و خوێڕین . کەر هەر کەرە,negative
ڕاستە لایەنگری ئەرجەنتین نیمە، بەس وەلا مەبرووووک شایەن بوون 🤍🌸 ✌️,negative
لەشاری #قامیشلوو لە #رۆژئاوای_کوردستان، ئۆتۆمبێلێکی تایبەت بە گواستنەوەی کارمەندانی بەڕێوبەرایەتی پەروەردەی #بەڕێوەبەریی_خۆسەر کراوەتە ئامانجی #تەقینەوە یەک و بەهۆیەوە ژمارەیەک کەس #برینداربوون لە تلێگرام بینەرمان بن 📌,negative
داخی مودەڕیب لە دلی منە هەر باس مەکە. 😅,negative
تۆبە من جارێکی کە خۆم توشی ئەو سترێسەی دوێ شەو بکەمەوە، دە ساڵ لە تەمەنم کەمبۆوە😂,negative
خۆزگە قەت پێشبینی وات نەکردبا 🤣😭,negative
بۆخۆیان هیچ ناکەن هەر جەوان ئێمە هان دەدەن ،ئەو هەمو فراخوانە کۆا لە هیچیان کۆ نەبونەوە،ناوێرن و ئەوە بۆ هەموو ڕوونە بۆێە دەڵێن( ڕاهپیمایی سکوت) کە بەڵکو کۆ بنەوە 😑,negative
دەرسەکە بەخۆی زۆر ناخۆشە د.ساڵح خۆشی کردیە مامۆستای دیکە پێتبرێ مەمنون دەبن بەوی چونکە ئەو پڕۆفیسیۆرە و اختساسی خۆشی بەلاغە نییە وەکو ئەو زیرەک قسەشی زۆر خۆشە😂,negative
بەس بزانم ئەو فلتەرە قەبیعانە لە چێ دەبیننەوە🙂,negative
ئەگەر دوو ڕەفیقی مەسڵەحەتچی و تۆکسیکت ئەبوو😭,negative
بەس نییە بە ئێوە نەدۆڕاوین هەتیو😂 قەینا لێرەوە بڕۆین باشترە,negative
جا وەرە کە زۆرینەشن دوای ڕوخانی ڕژێم چۆن لەگەڵ ئەو زمان پیسانە دەکرێ گفتوگۆ بکرێت 😶,negative
بە ناحەق لە داری دا بە نەحلەت بێ پەهلەوی🖤✌🏿•,negative
ارێ بەخوا تا دانەیەک دادەنیشێ ئەوەی دی جێی دەگرێتەوە 😂 زور شت هەن بوو کردن ئێستا پێیان بلێی ستریم بکەین دەلێن قوتابخانە مان هەیە بەس ئەگەر بلاو کردنەوەی هەوالی ناشرین بێ قوتابخانە چیە قوربانی تیک توک بێ زور سوپاس بوو توو جەرگم کە قسەکانت بەرچاو گرت و هەموو مان کاری لەسەر بکەین💜,negative
